1	0	8	1	1	1	1	1	1	3	1	3	3	3	1	52.16	58.93	45.12
1	0	11	1	2	1	1	1	2	3	4	3	4	2	1	51.64	47.36	55.71
.	0	9	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1	0	10	1	1	1	1	1	1	4	2	4	4	1	1	48.97	46.06	52.02
1	0	9	1	1	2	1	2	1	3	2	3	3	3	2	48.59	56.32	41.05
1	0	9	2	1	1	1	1	1	3	3	3	3	2	1	53.64	54.31	52.51
1	0	9	2	1	3	3	2	1	1	2	3	2	2	2	40.12	36.15	45.36
1	0	5	2	2	1	1	1	3	4	4	2	3	2	1	62.98	62.8	61.51
1	0	12	.	.	.	.	.	.	.	.	.	.	.	.	54.82	54.56	54.48
1	0	10	.	.	.	.	.	.	.	.	.	.	.	.	45.53	48.37	43.27
1	0	9	1	1	1	1	1	1	3	1	3	3	2	1	54.96	51.12	58.18
1	0	10	1	1	1	1	1	1	4	4	3	2	2	1	51.93	58.12	45.49
1	0	6	1	1	1	1	1	1	3	2	3	3	3	1	52.64	53.79	51.15
.	.	10	.	.	.	.	.	.	.	.	.	.	.	.	52.39	53.13	51.35
1	.	9	.	.	.	.	.	.	.	.	.	.	.	.	47.11	45.79	48.81
1	0	9	2	1	1	1	2	1	4	3	3	3	2	1	53.06	55.68	50.05
1	0	9	1	1	1	1	1	1	4	1	3	4	1	1	43.66	39.33	48.81
1	0	4	1	1	1	1	2	3	2	2	4	2	1	1	31.78	35.18	30.7
1	.	10	1	2	1	3	2	3	3	3	3	3	2	1	44.29	44.45	44.87
1	0	5	3	3	3	3	2	2	3	2	1	2	3	3	44.42	45.67	43.88
1	.	9	2	3	1	1	1	3	3	2	4	4	1	2	57.87	58.17	56.58
1	1	9	2	1	1	1	1	1	3	3	3	3	3	5	45.45	47.1	44.38
1	0	11	1	1	1	1	1	1	4	4	3	4	1	1	71.55	63.34	77.03
1	1	8	1	1	1	1	1	1	3	2	2	2	2	4	48.92	52.25	45.73
1	1	10	1	1	1	1	1	1	3	2	2	3	3	2	38.67	35.76	43.02
0	0	9	1	1	1	1	1	1	3	1	3	3	2	1	67.69	65.09	68.04
1	0	10	2	2	1	2	2	2	4	3	2	2	2	1	69.86	79.01	58.18
0	1	10	1	1	1	1	1	1	3	1	3	2	2	1	55.47	58.48	51.77
1	1	10	1	1	1	1	1	1	2	3	3	2	5	3	49.05	50.52	47.7
1	0	11	1	1	1	1	1	1	3	3	3	3	2	2	49.24	52.73	45.86
1	.	3	2	1	1	1	1	1	4	1	1	4	5	2	48.35	51.3	45.61
1	0	10	2	2	1	2	1	1	1	2	.	3	5	5	34.95	34.47	37.35
0	0	2	1	1	1	1	1	1	3	2	3	3	2	1	44.81	46.65	43.64
1	0	13	1	2	1	3	1	3	3	2	3	3	4	3	43.72	48.92	39.32
1	0	13	1	1	1	1	1	1	.	2	3	3	3	1	59.88	59.71	58.79
1	0	12	2	1	1	1	1	1	3	3	1	2	4	1	49.22	52.08	46.47
1	0	10	2	2	2	1	1	1	3	4	2	4	3	.	49.92	54.62	45.24
1	0	7	1	1	1	1	1	1	3	1	4	2	1	1	43.72	48.8	39.45
1	0	10	1	1	1	1	1	1	4	3	2	2	2	1	56.85	51.57	61.26
1	0	12	2	1	1	1	1	1	4	3	3	2	1	2	56.53	60.72	51.52
1	0	9	1	1	2	1	1	1	3	2	3	3	5	2	47.76	51.06	44.75
1	0	10	2	3	3	3	1	2	3	3	4	1	3	1	53.7	56.77	50.17
1	0	9	1	1	1	1	1	1	3	2	3	3	1	1	57.11	55.14	58.18
1	.	9	2	1	1	2	1	1	3	3	3	4	2	2	36.58	34.81	40.06
1	0	9	2	1	1	1	1	1	4	2	2	3	5	1	57.15	58.17	55.22
1	0	13	2	2	1	1	1	1	3	3	3	3	2	1	55.02	63.67	45.73
1	0	10	1	2	1	1	1	2	4	3	3	3	1	1	55.33	60.8	49.18
1	0	5	1	1	1	1	1	1	3	2	4	4	1	1	62.25	52.33	70.62
1	0	6	1	1	1	1	1	1	4	3	3	4	3	2	36.71	38.62	36.49
1	0	8	1	1	1	1	1	2	3	3	2	3	2	1	66.13	61.07	69.15
1	0	2	2	1	1	.	.	.	3	2	3	2	1	1	35.15	40.63	31.56
0	0	9	1	1	1	1	1	1	4	4	2	3	3	2	50.75	46.92	54.48
1	0	10	2	1	.	3	3	1	1	2	1	2	3	1	42.44	41.97	43.88
1	0	10	2	1	1	1	1	1	3	3	2	2	5	5	51.22	49.15	53.13
1	0	9	2	3	1	3	2	1	3	2	3	2	2	1	53.3	57.25	48.94
1	0	9	1	1	1	1	1	1	4	3	3	3	1	1	56.78	49.96	62.74
1	0	10	1	1	1	1	1	1	4	3	4	3	2	1	43.47	40.81	46.96
1	0	9	2	1	1	1	1	1	4	3	3	3	1	1	49.84	57.55	42.16
1	0	9	1	1	1	1	1	1	4	3	4	4	1	1	36.07	41.98	31.93
1	0	9	2	1	1	1	1	1	4	3	3	3	1	1	50.57	48.81	52.26
0	0	11	2	2	1	1	2	1	4	2	3	4	5	1	55.97	50.91	60.27
1	1	8	2	1	1	1	1	1	3	3	3	3	3	1	37.51	37.66	38.96
1	1	8	2	2	2	2	2	3	3	2	3	3	1	1	44.89	50.61	39.82
1	1	9	1	1	1	1	1	3	3	2	3	3	1	1	61.24	57.33	63.72
0	1	10	2	1	1	3	2	1	3	2	2	3	3	1	40.68	41.01	41.54
1	0	9	1	1	1	3	1	1	2	2	3	3	2	1	54.57	52.49	56.08
.	0	9	.	.	.	.	.	.	.	.	.	.	.	.	43.62	46.84	41.22
1	0	12	1	1	1	1	1	1	4	3	4	3	1	1	54.9	52.85	56.33
1	1	8	1	1	1	1	1	1	3	3	3	3	2	1	51.22	54.21	48.07
1	1	8	1	1	2	2	1	1	1	2	4	4	5	.	52.57	45.28	59.53
1	0	10	1	1	1	1	1	1	4	3	4	4	1	1	45.72	40.1	51.89
1	0	10	1	1	1	1	1	1	3	3	3	3	1	1	61.58	61.3	60.4
1	0	10	1	1	1	1	1	1	4	3	4	4	1	1	66.71	70.28	61.01
.	1	9	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1	1	10	1	1	1	1	1	1	3	3	3	3	5	1	41.97	40.83	44.13
1	1	7	1	1	1	1	1	1	3	4	4	4	2	1	35.24	32.05	40.31
1	0	10	1	1	1	1	1	2	3	1	4	4	2	1	54.05	57.54	50.05
1	0	10	2	1	1	1	1	1	4	2	3	4	2	1	54.83	60.85	48.2
1	1	5	1	1	1	1	1	1	4	4	4	4	4	2	53.76	47.51	59.53
1	0	10	.	.	.	.	.	.	.	.	.	.	.	.	59.71	57.79	60.4
1	0	8	3	3	2	2	2	2	1	1	3	3	3	1	54.88	53.31	55.84
1	1	10	1	1	1	1	1	1	3	4	3	4	4	1	61.64	61.53	60.27
1	0	9	2	1	2	2	1	1	4	3	3	3	1	2	49.19	48.31	50.17
1	0	8	2	1	1	1	1	1	4	3	4	4	2	3	44.59	48.21	41.67
1	0	9	3	2	2	1	2	1	3	4	1	2	3	4	50.46	55.01	45.86
1	0	12	1	1	1	1	1	1	3	3	4	4	1	1	64.38	72.21	54.73
1	0	10	3	1	1	1	1	1	4	4	3	3	2	4	64.59	60.76	66.56
1	0	9	1	1	1	1	1	1	3	3	3	3	3	2	45.67	39.76	52.14
0	0	7	1	1	1	2	1	1	2	3	4	4	5	1	32.64	34.57	32.92
1	1	9	2	1	2	1	1	1	4	1	4	4	2	3	42.83	42.82	43.76
1	0	9	2	1	1	2	2	1	3	4	3	3	2	1	34.68	41.6	29.71
1	0	7	2	1	2	2	1	2	3	1	1	2	1	1	30.59	32.09	31.56
1	0	7	2	3	3	3	2	1	2	2	1	1	2	1	48.35	56.36	40.56
1	0	3	1	1	1	1	1	1	3	2	3	2	1	1	51.9	51.06	52.51
1	0	10	2	1	1	1	1	1	4	2	2	3	2	1	54.3	51.72	56.33
1	0	11	1	1	1	1	1	1	4	3	3	3	2	1	49.02	49.6	48.57
1	0	10	1	1	1	1	1	1	3	2	.	2	2	1	42.9	43.19	43.51
1	0	4	3	1	1	2	2	1	3	2	4	2	1	2	31.18	35.29	29.47
1	1	10	1	1	1	1	1	1	4	4	4	4	2	1	39.23	37.8	42.04
1	0	12	3	1	1	3	1	2	4	4	4	4	2	1	60.29	63.06	56.21
1	0	5	.	.	.	.	.	.	.	.	.	.	.	.	52.36	51.3	53.13
0	0	9	1	1	1	1	1	1	3	2	3	4	3	1	46.49	46.97	46.47
1	1	6	2	1	1	1	1	1	3	3	3	3	4	1	46.77	54.39	39.57
1	0	9	.	.	.	.	.	.	.	.	.	.	.	.	45.35	46.06	45.24
.	1	8	.	.	.	.	.	.	.	.	.	.	.	.	52.95	52.65	52.87
1	1	8	3	1	1	2	1	1	2	1	3	4	2	1	44.78	46.84	43.39
1	0	10	2	2	1	1	1	1	.	2	3	2	1	1	36.54	32.75	42.04
0	0	9	1	1	1	1	1	1	3	3	3	3	1	1	65.65	62.27	67.05
1	0	12	2	1	1	2	1	1	3	2	3	3	2	1	71.63	72.36	68.16
1	0	12	3	2	1	2	2	3	4	3	1	1	1	2	57.34	55.08	58.67
0	0	8	1	1	1	1	1	1	3	1	3	3	2	1	61.56	56.21	65.45
1	0	8	1	1	3	2	1	1	3	2	2	2	1	1	33.3	33.72	35.01
0	.	12	2	3	2	2	2	2	2	2	3	2	2	1	61.1	56.46	64.34
1	.	12	1	1	1	1	1	2	3	2	2	3	1	1	66.26	64.39	66.07
1	0	10	1	1	1	1	1	1	3	2	4	4	2	1	49.96	50.38	49.55
1	0	9	1	1	1	1	1	1	3	3	3	3	3	.	49.43	43.84	55.1
1	0	12	1	1	1	1	1	2	2	2	2	4	2	1	42.76	40.34	46.1
1	0	8	1	1	1	1	1	1	3	3	3	3	5	1	56.99	56.89	56.21
1	0	10	3	1	2	1	1	1	3	2	1	2	2	1	47.23	45.38	49.43
1	1	7	1	1	1	2	1	1	3	3	3	3	1	1	54.4	46.49	61.75
1	0	9	1	1	1	1	1	1	4	2	3	3	3	2	30.14	31.62	31.19
1	0	10	1	1	1	1	1	1	3	3	2	3	3	1	52.4	53.58	50.91
1	0	12	1	1	1	1	1	3	3	2	2	3	3	2	56.42	57.29	54.73
1	0	11	.	2	1	1	2	2	3	2	2	3	2	1	59.16	55.9	61.26
1	0	9	1	1	1	1	1	1	4	3	3	2	4	3	43.34	46.23	41.3
1	0	11	.	.	.	.	.	.	.	.	.	.	.	.	56.4	57.51	54.48
1	0	12	1	1	1	1	1	1	4	3	4	4	3	1	44.26	45.61	43.64
1	0	10	1	1	1	1	1	2	3	3	3	2	1	2	46.92	45.06	49.18
1	0	8	2	1	2	2	1	1	2	3	4	3	3	3	43.01	45.01	41.91
1	0	12	1	1	3	1	2	1	3	2	4	1	3	5	40.3	38.94	42.9
1	0	9	.	.	.	.	.	.	.	.	.	.	.	.	49.78	50.05	49.55
1	1	8	2	1	1	1	2	1	3	2	2	2	2	1	48.77	53.7	44.01
1	0	13	1	2	1	1	1	1	3	4	.	4	3	1	54.06	51.03	56.58
1	0	12	1	2	1	1	1	2	4	4	4	2	4	1	32.93	28.09	39.94
1	1	8	1	1	1	2	1	2	4	3	2	2	2	1	58.34	55.59	60.03
1	0	9	1	1	1	1	1	1	4	3	3	4	1	1	61.73	56.27	65.7
.	1	10	.	.	.	.	.	.	.	.	.	.	.	.	49.63	52.77	46.54
.	1	8	.	.	.	.	.	.	.	.	.	.	.	.	45.29	43.33	47.85
1	0	12	2	1	1	1	2	3	3	2	2	3	3	2	78.38	74.4	78.76
1	1	11	2	3	2	1	2	2	2	2	3	3	1	2	53.11	52.69	53.13
1	0	9	1	1	2	1	1	1	4	4	4	4	3	1	53.04	49.99	55.71
1	0	10	2	3	1	1	2	2	3	3	3	3	3	3	53.09	50.69	55.1
1	0	1	1	1	1	1	1	1	3	2	3	3	1	1	59.54	57.35	60.52
1	1	7	2	1	1	1	1	1	4	3	4	4	1	1	61.82	58.79	63.35
1	1	9	2	1	1	2	1	2	2	2	3	3	1	1	62.31	56.87	66.19
1	1	4	1	1	1	2	1	1	4	4	3	3	2	1	41.09	39.68	43.64
1	0	10	1	1	1	1	1	1	3	3	3	3	2	1	46.99	50.48	43.88
1	0	7	1	1	1	1	1	1	3	3	3	3	3	1	43.79	41.04	47.33
1	0	10	1	1	1	1	1	1	4	2	.	3	2	1	60.88	59.74	60.64
1	0	7	2	3	2	2	2	2	2	3	1	2	1	2	48.01	51.53	44.75
1	0	12	1	1	1	1	1	1	4	3	4	4	5	1	68.14	69.51	64.46
1	0	11	1	1	1	1	1	1	4	3	3	3	4	2	48	44.86	51.4
1	0	13	2	1	1	1	1	1	4	3	3	3	3	1	74.37	78.35	67.3
1	1	10	2	1	1	1	1	1	4	1	3	3	1	1	36.97	36.65	38.96
.	0	8	.	.	.	.	.	.	.	.	.	.	.	.	47.24	47.44	47.4
1	0	10	2	1	1	1	1	1	3	2	4	3	2	1	69.54	67.33	69.27
1	0	8	1	1	1	1	1	1	2	2	3	3	2	1	38.91	37.57	41.67
1	0	7	1	1	1	1	1	1	4	2	3	4	1	1	50.05	49.92	50.17
1	0	11	1	1	1	1	1	1	3	3	2	2	3	1	46.74	55.3	38.59
1	0	8	1	.	.	1	1	.	3	1	4	1	2	2	30.32	34.05	29.1
1	0	10	1	1	1	1	1	1	3	3	2	3	3	1	53.26	56.68	49.43
1	0	10	1	2	1	1	1	1	4	3	4	3	2	3	35.93	39.87	33.78
1	.	3	2	1	1	1	1	2	3	2	3	2	1	1	51.82	54.61	48.81
1	1	8	1	2	1	3	1	1	2	2	2	4	2	2	43.44	42.11	45.61
0	1	5	1	1	3	2	1	1	4	1	2	4	4	3	34.28	30.75	39.82
1	1	9	1	2	1	2	1	1	3	3	3	3	2	2	45.58	48.22	43.51
1	1	8	1	1	1	1	1	1	2	1	4	3	2	1	42.83	41.09	45.49
1	1	12	1	1	1	1	1	1	4	3	2	3	4	1	51.12	53.41	48.69
1	1	7	1	1	1	1	1	1	3	3	2	2	2	1	55.75	53.45	57.32
1	1	9	1	1	2	1	1	1	3	2	2	3	3	2	45.36	34.61	56.7
1	.	9	1	1	1	1	1	1	4	3	3	4	5	1	41.11	48.46	34.89
1	.	11	2	2	1	1	1	2	4	1	4	2	3	1	47.5	48.36	46.96
1	1	9	2	1	1	1	1	1	4	4	4	4	2	1	46.77	46.49	47.46
1	1	10	1	1	1	1	1	1	3	2	3	2	3	1	43.61	43.79	44.25
.	1	8	.	.	.	.	.	.	.	.	.	.	.	.	46.87	47.57	46.57
1	1	10	1	1	1	1	1	1	4	1	3	3	3	1	53.97	50.25	57.19
1	1	10	2	2	1	1	2	1	4	2	2	3	2	1	54.41	57.72	50.54
0	1	10	1	1	1	1	1	1	4	2	3	3	2	1	54.82	57.15	51.89
1	0	11	1	1	1	1	1	1	4	3	4	4	1	1	59.26	55.59	61.75
.	0	10	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1	.	13	1	1	1	1	1	1	3	3	3	2	2	1	43.61	41.31	46.72
1	0	11	2	2	2	2	2	2	3	2	2	2	2	2	52.66	47.79	57.19
1	0	12	1	1	1	1	1	1	3	2	2	3	1	1	51.64	57.72	45.36
1	1	7	2	1	1	1	1	1	3	1	2	3	2	2	44.06	45.98	42.9
1	1	9	2	1	1	1	1	1	4	3	4	3	2	1	56.15	53.46	58.06
1	1	7	1	1	1	2	1	1	3	2	2	1	1	1	35.34	35.2	37.35
1	1	11	1	1	1	1	1	2	4	1	4	3	1	1	51.38	49.08	53.5
0	1	3	2	1	3	1	1	1	1	1	1	1	1	1	38.57	37.54	41.05
1	1	8	2	1	1	1	1	1	3	2	2	3	2	1	34.17	33.62	36.74
1	1	10	1	1	1	1	1	1	4	.	3	3	3	3	53.48	52.17	54.36
1	1	11	2	1	1	1	1	1	3	2	3	3	4	1	57.12	50.6	62.74
1	1	9	1	1	2	1	1	1	4	3	4	4	1	1	51.47	53.21	49.55
1	1	9	1	1	1	2	1	1	3	2	3	3	2	1	31.97	33.19	33.04
1	0	6	1	1	1	1	1	1	2	2	3	3	1	1	43.63	42.35	45.73
1	.	7	1	1	1	1	2	2	4	1	2	1	1	1	33.98	38.33	31.68
1	.	10	1	1	1	1	1	1	3	1	4	4	1	2	43.81	46.37	42.04
1	1	9	1	1	1	1	1	1	3	3	4	3	3	1	53.11	53.81	52.02
1	1	9	1	1	1	1	1	1	4	3	3	3	1	1	44.89	46.05	44.38
1	.	10	1	1	1	1	1	1	.	.	.	.	2	1	49.51	49.29	49.8
1	.	6	1	1	1	1	1	1	2	3	4	2	2	1	27.15	31.07	26.14
1	0	5	.	.	.	.	.	.	.	.	.	.	.	.	58.45	58.51	57.32
1	0	8	1	1	1	1	1	1	2	3	4	3	5	3	57.18	60.58	52.88
1	1	10	.	.	.	.	.	.	.	.	.	.	.	.	62.71	64.64	59.16
1	0	8	2	1	1	1	1	3	3	3	3	3	4	1	47.54	46.58	48.81
1	0	12	1	1	1	1	1	1	3	3	3	3	1	1	50.9	47.7	53.99
1	0	12	1	1	1	1	1	1	4	3	3	4	3	1	57.47	61.6	52.39
1	.	10	1	1	1	1	1	2	4	3	3	4	3	2	42.06	42.11	43.02
1	.	11	2	1	1	1	1	1	3	3	3	3	3	1	54.77	59.88	49.06
0	.	6	1	1	1	1	1	1	3	3	3	3	2	1	48.98	46.81	51.28
1	.	9	1	1	1	2	1	2	4	1	3	3	5	2	49.34	41.95	56.82
1	0	10	2	1	1	1	1	2	4	1	3	3	2	2	51.32	51.2	51.28
0	0	7	1	1	3	1	1	1	4	4	1	3	3	4	45.53	45.4	46.23
0	0	5	1	1	1	1	1	1	3	1	2	2	4	3	53.03	56.13	49.55
1	1	10	.	.	.	.	.	.	.	.	.	.	.	.	49.6	51.42	47.83
1	1	9	2	2	1	1	1	1	2	2	2	2	4	3	39.99	46.24	35.01
0	1	2	1	1	1	1	1	1	4	3	4	4	3	2	27.33	25.86	31.68
1	0	8	1	2	1	1	1	1	3	3	3	3	2	1	58.73	60.39	55.96
1	0	5	1	1	1	1	1	1	3	3	4	2	3	1	59.19	55.47	61.75
0	1	7	1	1	1	1	1	1	4	3	3	4	1	1	59.6	64.48	53.5
1	0	10	2	1	1	1	1	1	4	3	4	3	2	1	53.45	53.84	52.63
1	0	7	.	.	.	.	.	.	.	.	.	.	.	.	55.78	54.75	56.08
1	0	10	2	2	1	1	1	1	4	3	3	3	2	1	45.89	49.28	43.02
1	.	8	1	1	1	1	1	2	3	3	3	3	1	1	59.8	63.26	55.1
0	1	6	1	1	1	1	1	1	3	4	3	2	2	2	33.96	37.17	32.79
1	1	10	1	1	1	2	2	1	4	2	2	3	1	1	51.77	48.21	55.1
1	0	10	1	1	1	3	1	2	3	2	3	3	1	1	59.4	67.06	50.54
1	0	8	1	1	1	2	2	1	4	2	4	4	2	1	54.44	53.1	55.22
1	0	9	3	1	1	1	1	1	3	1	3	3	2	1	71.36	70.85	69.15
0	0	5	2	1	1	1	1	1	3	3	3	3	2	1	38.32	44.35	33.78
1	0	9	1	1	1	1	1	1	4	4	4	4	5	1	61.23	58.06	62.98
1	0	12	2	1	1	1	1	1	3	2	3	4	2	2	50.56	55.56	45.49
0	0	10	1	1	1	1	1	1	3	2	4	4	3	1	68.24	64.53	69.64
1	0	12	1	1	1	1	1	2	4	2	3	4	3	2	64.59	53.74	73.58
0	1	8	1	1	1	1	1	1	3	2	2	2	1	1	45.37	48.93	42.41
1	1	9	1	1	1	1	1	1	2	2	3	3	5	4	39	40.7	38.71
