10405	199506	-0.0993	1	6	.	.	47.0685	.	0.5	0.5	10	.	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	3	3	3	3	3	4	1	3	2	2	3	1	3	2	2	2
10406	199505	0.3213	2	6	2	.	40.3214	47.2291	2.5	2	2	10	1	2	3	3	3	3	2	2	2	2	3	3	0	2	3	3	3	3	3	2	2	2	3	3	3	0	2	1	2	3	2	2	1	1	2
10408	199503	-0.3594	1	8	2	1	49.187	50.0228	2.5	2.5	4	3	2	3	3	3	3	3	2	3	3	3	4	3	0	3	3	2	3	2	3	2	3	3	3	4	3	0	2	2	2	4	2	2	2	2	2
10409	199412	1.3204	1	8	5	3	55.1141	66.0845	3	3	6	6	3	3	4	3	3	4	3	3	3	4	4	3	0	3	3	2	3	3	3	3	4	3	4	3	3	0	2	2	2	4	1	2	2	1	1
10410	199503	0.0153	2	5	3	2	43.6678	44.6558	2	2.5	11	4	1	1	2	3	2	1	1	1	1	3	3	3	0	1	1	2	3	2	2	2	2	2	2	2	2	0	2	2	4	3	3	3	2	1	1
10411	199502	1.0151	2	2	5	5	57.2352	52.9606	4	4	8	11	2	4	2	3	3	3	3	3	3	3	3	3	0	2	2	2	3	3	2	2	3	3	2	3	2	0	2	3	3	2	1	2	2	2	2
10412	199409	-0.7606	1	3	1	2	37.6426	36.9984	2.5	2	11	4	3	3	4	4	3	3	3	3	4	4	3	4	0	2	2	2	3	3	3	1	2	3	3	3	1	0	2	2	2	3	1	2	1	1	3
10413	199300	.	2	4	1	.	.	38.1588	3.5	3.5	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10414	199501	0.3765	2	8	2	2	55.1866	59.5997	4	3.5	10	10	3	3	2	3	2	3	3	3	3	4	3	3	0	4	4	3	4	4	3	3	3	3	3	3	3	1	2	2	2	3	1	1	1	1	1
10415	199501	-0.5439	2	8	.	.	49.5006	48.071	1	2	2	.	3	3	4	4	4	4	4	4	4	4	4	4	0	1	1	2	3	1	1	1	1	1	1	1	1	0	1	4	3	1	2	3	4	2	4
10416	199501	-0.4455	2	4	.	.	48.2355	40.8612	3	3	11	.	2	2	.	.	.	.	.	.	.	.	.	.	.	1	2	.	.	.	.	.	.	.	.	.	.	.	2	2	3	2	2	3	4	4	2
10417	199402	1.2036	1	8	7	.	52.91	53.9566	3.5	3.5	6	8	4	4	2	3	3	4	4	4	4	3	2	1	1	4	3	2	2	2	4	4	4	4	2	2	2	1	2	2	1	4	1	1	3	1	1
10418	199401	-0.1342	1	5	.	.	45.0642	.	2	2	3	.	3	1	3	4	4	3	2	3	2	3	3	3	0	2	2	2	4	4	3	3	.	3	3	2	2	0	2	2	4	4	1	2	3	3	3
10419	199502	0.9661	2	8	4	2	70.54	.	3.5	3.5	10	10	4	4	3	4	4	4	4	4	4	3	4	3	0	3	3	3	4	4	4	4	4	4	2	3	2	0	2	2	2	3	1	2	2	2	1
10421	199208	-0.5656	2	3	.	.	38.7642	.	1	1	10	.	1	2	.	.	.	.	.	.	.	.	.	.	.	1	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	1	1	1	1
10422	199504	0.2344	1	3	3	.	54.0528	50.1358	1.5	1.5	11	8	2	2	4	4	3	3	3	3	.	2	3	1	0	1	1	3	3	2	4	3	3	3	3	3	3	0	2	3	3	3	2	3	2	2	.
10423	199407	0.7237	1	6	2	4	40.1284	52.3823	3	3	11	4	3	4	.	.	.	.	.	.	.	.	.	.	.	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	2	1	2	2
10424	199408	-0.6931	1	8	1	3	44.9464	50.2209	1	0.5	11	11	3	3	3	3	3	3	3	3	3	3	3	3	0	4	3	3	3	4	3	3	3	3	3	3	3	1	2	2	2	2	1	2	2	2	1
10425	199501	0.3094	1	8	2	2	55.8075	63.1584	3.5	3.5	4	4	4	3	4	4	3	4	4	4	4	4	4	3	1	3	3	4	4	3	3	3	3	3	4	4	3	1	2	1	2	3	1	1	1	1	1
10426	199403	-0.0306	1	3	3	2	36.6499	31.5042	1.5	1.5	11	2	2	2	3	3	3	3	2	3	3	2	3	2	0	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	2	3	3	3	3
10427	199400	.	1	2	.	.	.	62.0044	3.5	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10428	199408	-0.1121	2	8	2	2	44.0551	.	3	2	11	6	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	.	.	.	.	.	.	.	.	.	.	.	1	2	2	3	3	3	2	2	2
10429	199504	-0.8914	2	3	2	2	56.0374	54.1378	2.5	2.5	10	10	4	4	3	4	4	3	3	4	3	3	4	4	1	3	2	3	4	4	3	2	3	2	3	4	3	0	2	2	2	4	1	2	1	2	1
10430	199502	0.6725	2	6	4	4	49.9718	52.8519	3.5	3.5	10	6	3	3	3	3	3	3	3	3	3	4	4	3	0	2	2	3	3	3	2	3	3	3	3	3	3	0	2	2	2	3	2	1	2	2	1
10431	199508	-0.43	2	3	2	.	42.0147	48.4322	3	3	6	8	2	3	2	4	3	2	1	3	3	3	4	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	2	3	2	4	1	2	1	2	1
10432	199412	-0.5845	1	5	.	.	58.8136	51.7374	.	.	6	.	3	2	.	.	.	.	.	.	.	.	.	.	.	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	3	3	2	3	4	3	2
10433	199409	-0.0817	2	8	3	3	60.0716	55.5609	3.5	3.5	6	6	2	2	2	3	3	2	2	2	2	2	3	2	0	3	3	3	3	3	2	2	2	2	2	3	2	0	2	2	2	3	1	1	1	2	2
10434	199501	0.1751	2	2	3	4	51.6623	54.3503	3.5	3	11	6	2	2	2	2	3	3	3	3	3	2	3	2	0	2	2	2	2	2	2	2	3	3	3	2	2	0	2	2	2	3	3	3	2	3	3
10435	199507	-0.3755	1	3	2	2	30.0956	35.2848	2	2	11	4	2	2	4	4	4	4	3	3	4	.	.	.	.	3	2	3	3	3	4	4	4	4	3	3	3	1	3	2	2	3	1	1	1	1	1
10436	199505	0.494	2	8	4	5	47.562	49.5024	2	2	8	6	2	2	2	3	2	3	1	3	2	2	3	3	0	1	1	3	3	3	3	2	3	3	3	4	3	0	2	2	3	3	2	2	2	2	3
10437	199501	1.6709	1	8	5	5	60.9543	61.7963	3.5	3.5	11	8	3	2	3	3	3	3	3	3	3	2	3	1	0	3	3	2	4	3	3	3	2	3	3	4	3	0	2	2	2	3	2	2	4	4	1
10438	199500	.	1	2	.	.	.	51.8001	3.5	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10439	199308	-0.43	1	3	2	.	46.9852	46.6764	1.5	1.5	11	6	1	1	1	3	1	1	1	1	1	1	4	4	0	1	1	.	.	.	.	.	.	.	.	.	.	.	4	4	4	4	4	1	1	1	1
10440	199501	0.2028	1	8	4	.	29.6709	.	2	2	2	8	1	1	2	.	1	3	2	1	2	1	4	4	0	1	1	.	.	.	.	.	.	.	.	.	.	.	2	2	2	2	1	1	1	1	2
10441	199409	0.1538	1	7	3	2	61.2244	64.0269	3.5	3	10	10	3	3	3	3	3	4	4	4	4	3	4	3	0	2	2	2	3	2	2	3	2	3	2	4	3	0	1	1	1	4	1	2	1	1	1
10442	199503	-1.2698	2	5	1	1	39.0246	47.7846	.	2	11	10	2	2	3	3	3	3	2	3	3	3	3	2	0	3	3	3	3	3	3	3	3	3	4	3	4	0	2	2	2	3	2	2	2	2	2
10443	199501	1.5335	2	3	4	7	67.9959	49.7915	3	2.5	7	10	2	1	2	3	2	3	3	3	3	2	3	3	0	2	2	2	3	2	2	2	2	2	2	3	2	0	.	.	.	.	.	.	.	.	.
10444	199510	-0.4907	1	8	2	.	47.7958	38.8982	.	3.5	2	2	2	2	3	3	3	3	2	3	2	2	3	2	0	3	3	2	3	2	3	3	2	3	3	3	3	1	2	2	2	3	2	2	2	1	2
10445	199409	0.6538	2	8	4	2	60.0417	65.0776	4	4	8	10	3	4	3	4	3	4	4	4	4	3	4	3	0	2	3	3	3	3	4	4	4	4	2	1	1	0	1	1	1	4	1	1	1	1	1
10446	199501	-0.8685	2	5	.	.	43.6101	45.5743	1.5	1.5	11	.	1	1	4	4	4	2	2	2	2	2	3	2	0	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	3	2	2	3
10447	199408	-0.8993	1	2	2	2	45.1208	52.7615	3.5	3.5	11	4	2	2	3	3	4	2	2	3	3	2	4	2	0	1	2	2	2	2	2	2	3	3	2	2	1	0	3	3	3	4	2	2	3	2	3
10448	199502	0.4745	1	8	4	3	66.4937	63.5105	4	4	10	6	4	4	4	4	4	3	3	3	3	3	4	2	1	3	3	.	.	.	.	.	.	.	.	.	.	.	2	1	2	3	1	2	1	1	2
10449	199412	1.567	1	8	5	5	57.9443	53.3201	3.5	3	8	10	2	2	3	3	3	3	3	3	4	3	3	2	0	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	1	3	2	2	3	2	2
10450	199411	-0.9992	1	2	1	1	53.2206	55.6392	3.5	3.5	6	11	3	4	4	4	4	3	3	3	3	3	4	4	0	3	3	3	4	3	3	3	3	3	3	4	4	0	1	1	2	4	1	1	1	1	1
10451	199411	-1.0941	2	5	1	1	46.6934	43.1066	3	3	5	10	3	3	4	4	4	3	3	3	4	3	4	3	0	1	1	3	3	3	2	2	3	2	3	3	2	0	2	2	2	2	1	3	1	3	2
10452	199507	-0.3332	1	5	2	2	39.6972	49.6916	1.5	2	8	5	2	2	4	4	4	3	3	3	3	4	4	4	0	2	2	3	4	4	3	4	3	3	4	4	4	1	1	1	1	4	1	3	2	2	1
10453	199508	0.4963	1	5	4	.	31.7329	.	1	1.5	2	4	2	2	.	.	.	.	.	.	.	.	.	.	.	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	2	1	2	3
10454	199400	.	1	.	.	.	.	61.6865	4	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10456	199407	-0.4129	1	2	2	2	64.5262	64.4397	3.5	3.5	10	10	4	4	4	4	4	4	3	4	4	4	4	3	1	4	3	4	4	4	4	3	4	4	4	4	3	1	2	2	2	3	1	1	1	1	1
10457	199412	0.7665	2	8	4	4	62.2372	51.7734	3.5	3.5	10	10	1	1	1	3	2	3	3	3	3	1	2	1	0	3	1	2	4	4	4	4	4	4	2	3	1	0	1	1	1	3	1	3	1	1	1
10458	199412	-0.0296	2	2	3	2	50.9527	54.3329	4	4	10	10	2	3	2	3	3	2	2	3	3	2	3	1	0	2	3	2	3	3	4	4	4	4	4	4	4	0	2	2	3	3	2	4	4	2	2
10459	199309	0.0332	1	3	4	.	26.1576	33.2964	1.5	1.5	10	6	1	1	1	3	1	1	1	1	1	1	4	4	0	2	2	1	3	2	2	3	3	3	1	1	4	0	.	.	.	.	.	.	.	.	.
10460	199506	-0.8132	2	8	2	.	53.4392	33.7287	2.5	2.5	11	11	2	2	3	3	3	3	2	2	2	3	4	4	0	2	2	2	3	3	3	2	2	3	2	3	3	0	3	3	2	3	2	1	1	2	1
10461	199508	-0.1646	1	8	4	2	46.5177	48.0539	1.5	1	6	6	1	1	1	3	2	1	1	2	2	2	3	3	0	1	1	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	2	2	2	3
10463	199500	.	2	.	.	.	.	48.8742	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10464	199406	0.0588	2	8	4	4	43.4159	.	2.5	2	11	6	3	3	3	3	3	3	3	3	3	3	3	3	0	3	2	3	3	3	3	3	3	3	4	4	3	0	1	1	2	3	1	2	1	1	2
10465	199410	-0.8132	1	8	3	2	31.5178	47.6311	2.5	1.5	11	6	1	1	4	4	4	3	3	3	3	3	3	3	0	4	2	4	4	4	3	2	3	3	3	3	3	0	2	2	2	4	2	3	1	2	2
10466	199311	-0.9262	2	8	.	.	34.6931	41.6303	2	2	2	.	1	2	4	4	4	3	3	3	3	2	4	2	0	1	2	3	3	4	3	3	3	3	2	2	1	0	2	3	2	3	2	1	1	1	2
10467	199411	-0.3706	1	8	3	.	42.8389	48.3997	1.5	1.5	2	11	3	3	3	3	4	2	2	1	4	2	2	1	0	4	4	4	4	4	3	3	4	4	4	3	4	1	2	2	1	2	1	3	3	2	1
10468	199404	-0.15	2	6	4	2	48.9682	46.1464	.	1	6	10	2	2	.	.	.	.	.	.	.	.	.	.	.	3	2	3	3	3	2	2	3	2	2	3	1	0	2	4	3	3	1	3	1	2	3
10469	199401	-0.6905	1	3	.	.	46.664	46.4302	.	.	2	.	2	.	2	2	3	3	3	2	3	3	3	3	0	2	2	.	.	.	.	.	.	.	.	.	.	.	1	1	2	3	1	3	1	1	1
10471	199411	-0.5005	1	8	2	.	58.7545	.	2.5	2	8	6	4	3	3	4	4	3	3	3	2	4	4	3	0	4	4	.	.	.	.	.	.	.	.	.	.	.	1	1	1	4	2	4	4	3	2
10472	199504	0.2313	2	8	2	4	43.5643	.	2.5	2	10	8	1	1	3	3	3	2	1	1	2	2	3	3	0	2	2	2	3	3	2	2	2	2	3	3	3	0	2	2	2	3	2	3	2	2	2
10473	199400	.	1	.	.	.	.	35.0881	1.5	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10474	199408	0.7433	2	8	2	2	41.1708	40.4887	2.5	1.5	7	11	3	3	4	4	3	3	3	4	4	4	4	2	1	1	1	4	4	4	2	4	4	4	3	4	2	0	1	1	1	4	1	2	2	1	1
10475	199506	0.6275	1	8	3	4	62.4495	56.9827	3	3	11	6	3	3	3	3	3	3	3	3	3	2	3	2	0	2	2	3	3	3	3	3	3	3	4	3	3	0	2	1	2	3	1	2	1	1	2
10476	199410	-0.5354	1	5	.	.	44.8689	47.1614	2.5	2	2	.	3	3	3	3	3	3	3	3	3	2	3	3	0	2	2	2	3	3	3	3	3	3	3	3	3	0	2	2	2	3	2	3	3	2	2
10477	199409	-0.4232	1	3	2	2	44.0625	46.2251	1.5	1	3	3	3	.	3	4	4	.	2	.	2	3	4	4	0	2	.	3	3	4	2	2	2	2	2	4	3	0	2	2	2	4	1	2	1	1	1
10478	199308	-1.1012	2	6	2	.	39.6863	50.6323	2	2	3	6	1	2	2	4	4	2	1	3	2	1	4	3	0	1	3	2	2	2	2	3	3	3	4	1	1	0	2	2	2	4	2	2	2	1	2
10480	199401	-0.7751	2	3	2	.	34.8496	48.6172	1.5	1	8	6	1	1	4	4	4	3	3	1	3	3	3	3	0	1	2	3	3	3	3	3	2	3	3	4	2	0	2	2	2	3	2	4	1	1	1
10481	199502	0.7785	2	2	4	3	53.9968	55.123	3	3	11	6	3	3	3	4	3	3	3	3	4	3	3	3	1	2	2	3	4	3	3	4	3	4	3	3	3	0	1	1	1	3	2	2	1	2	1
10483	199412	0.3681	2	8	5	2	53.5974	54.1009	3.5	3.5	8	10	2	2	2	2	3	4	3	3	3	2	4	2	0	3	3	2	3	3	3	3	3	4	1	2	1	0	1	1	1	3	1	2	1	1	2
10484	199507	-0.0692	1	6	.	.	42.0284	51.0158	1.5	2	2	.	1	4	3	3	2	3	2	3	1	4	1	1	0	4	4	4	3	3	3	2	3	3	4	3	2	0	4	2	3	1	3	2	2	2	2
10485	199408	-0.4924	1	3	2	.	59.6913	46.4422	2.5	3	9	10	3	3	3	3	3	3	3	3	3	2	2	2	0	.	.	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	3	3	1	2
10486	199505	0.9828	2	6	4	4	48.4727	58.6489	3	3	6	6	2	2	2	3	3	3	3	3	3	2	3	2	0	2	1	2	3	3	3	3	3	3	3	3	3	0	2	2	2	3	1	2	2	1	2
10488	199411	-0.012	2	8	3	2	39.4491	44.3012	3	3	11	6	.	.	3	3	3	3	3	3	3	4	4	4	0	.	.	3	3	3	3	.	.	3	4	4	4	0	1	1	1	3	1	2	1	1	1
10489	199408	-0.6811	2	8	2	3	43.4398	42.9485	3	3	11	6	3	2	.	.	.	.	.	.	.	.	.	.	.	3	2	.	.	.	.	.	.	.	.	.	.	.	1	1	1	4	1	2	1	1	2
10490	199201	-1.1796	2	6	.	.	37.0668	33.4772	2.5	2.5	2	.	2	2	3	3	3	3	3	2	2	3	3	3	0	3	3	3	3	2	3	3	2	3	3	4	4	0	2	2	2	4	1	2	3	1	3
10491	199408	-1.1487	2	3	1	2	49.3065	38.8119	0.25	0.25	10	4	3	2	.	.	.	.	.	.	.	.	.	.	.	1	2	3	4	3	2	2	2	3	1	4	4	.	1	1	2	4	1	2	2	1	1
10492	199503	0.0478	2	5	2	2	43.208	49.5285	3.5	3.5	2	10	3	3	2	2	2	2	2	2	2	2	2	2	0	3	3	3	3	3	3	3	3	3	2	2	2	0	2	2	2	3	2	1	1	4	1
10493	199312	-0.3554	2	8	2	.	42.5544	.	2	1	11	10	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	.	.	.	.	.	.	.	.	.	.	.	2	3	3	3	2	1	2	2	3
10494	199408	1.8918	1	8	7	4	68.0845	77.7742	3.5	3.5	7	10	3	3	3	3	4	3	3	4	3	4	3	2	0	3	4	2	4	3	4	4	4	4	4	4	3	1	1	1	1	3	1	3	3	2	2
10495	199403	-0.8226	1	8	.	.	27.5923	.	.	.	11	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	.
10496	199409	0.0829	1	8	2	.	50.6754	38.5187	3	2.5	3	8	3	3	.	.	.	.	.	.	.	.	.	.	.	2	3	.	.	.	.	.	.	.	.	.	.	.	2	2	2	2	2	2	2	2	2
10497	199501	-0.2082	2	8	.	.	46.1224	.	2	1.5	11	.	1	1	2	3	3	1	2	3	2	2	4	2	0	2	2	3	4	3	3	3	3	3	4	4	4	1	1	1	1	2	2	3	1	1	3
10498	199407	0.4358	1	8	2	3	49.5608	47.7827	3.5	3	6	6	3	2	4	4	3	4	3	4	3	4	4	2	0	1	1	4	3	3	3	2	3	4	3	4	3	0	2	1	1	3	1	2	1	2	1
10499	199508	0.9192	2	8	5	4	59.2217	65.4856	3	3	11	6	3	3	2	3	3	3	3	3	3	3	4	3	1	2	3	2	4	3	3	3	3	3	3	3	3	0	1	1	1	3	1	3	1	2	2
10500	199410	0.6763	2	8	3	.	24.6495	35.5474	2.5	2	10	4	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	2	2	1	1	1	2
10501	199507	-0.4293	2	5	2	2	42.9584	53.0489	3	2	11	2	4	4	3	4	4	3	2	3	3	3	3	3	0	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	1	2	2	2	1	1	2
10502	199410	0.3498	1	8	2	4	64.3964	57.8287	3.5	2.5	6	8	4	4	2	3	3	4	4	4	4	3	3	3	1	2	2	2	2	2	3	3	3	3	3	3	3	0	2	2	2	4	1	2	2	2	1
10503	199506	0.5768	2	8	4	3	51.75	.	3	2	10	10	2	2	3	4	3	3	2	3	3	3	3	4	0	2	2	2	3	2	2	2	3	2	3	3	3	0	2	2	2	4	1	2	2	1	1
10504	199507	0.0391	1	6	.	.	66.2524	68.8416	2.5	2.5	6	.	3	3	3	4	4	3	3	4	4	3	3	3	1	3	3	2	3	2	3	2	3	3	3	3	3	1	2	2	2	3	1	2	1	1	1
10505	199407	0.3902	1	3	4	2	50.1894	49.1248	1.5	1.5	6	6	4	.	3	4	3	4	4	4	4	4	.	.	0	1	1	3	3	3	3	4	3	3	3	1	3	0	2	2	1	1	1	3	1	1	2
10506	199505	0.7523	1	8	4	.	52.5725	50.6659	3	3	10	10	4	4	2	3	1	4	4	4	4	1	1	1	0	3	3	1	3	1	4	4	4	4	1	1	1	0	2	1	4	2	1	3	2	1	2
10507	199504	0.5765	1	3	.	.	39.3988	36.3304	3	3.5	11	.	1	2	4	4	4	2	2	2	3	2	3	2	0	2	3	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	2	3	2	1	2
10508	199500	.	2	.	.	.	.	57.1581	4	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10509	199509	-0.8952	2	8	.	.	26.6466	44.0986	2	2	4	.	1	2	1	3	3	2	2	2	2	2	2	2	0	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	2	2	2	2	1	2
10510	199506	0.5008	2	8	.	.	49.4871	70.5594	3	3	10	.	3	3	3	4	4	4	4	4	4	4	4	4	0	4	3	3	4	4	3	3	4	3	4	4	4	1	1	1	1	4	1	2	1	2	1
10511	199506	-0.9069	1	5	2	2	56.3629	62.4825	3	3	8	10	4	4	.	.	.	.	.	.	.	.	.	.	.	2	2	.	.	.	.	.	.	.	.	.	.	.	2	3	2	4	1	2	1	1	2
10512	199412	-0.9534	2	5	2	1	51.8892	50.7229	4	4	8	11	3	3	3	3	3	3	3	3	3	3	3	3	0	2	2	2	3	2	2	2	3	2	3	3	2	0	2	2	2	3	1	1	4	1	1
10513	199412	-0.7751	2	5	2	.	45.7931	.	.	.	11	8	3	3	4	4	4	3	2	2	3	3	4	3	0	1	1	1	3	1	1	1	1	1	2	3	1	0	2	3	3	2	2	4	2	2	3
10514	199508	-1.3682	1	3	2	.	34.338	38.7003	2.5	2	11	8	1	1	2	2	2	3	3	3	2	3	3	2	0	2	.	2	2	2	3	3	3	3	2	2	1	0	2	2	2	3	1	3	2	1	1
10515	199505	0.1186	2	8	3	2	44.3306	47.6396	1.5	2	2	4	2	1	3	3	3	2	2	3	3	3	3	3	0	1	1	3	3	2	2	2	3	3	3	3	3	0	1	1	1	3	1	2	2	2	.
10516	199502	0.0557	1	8	.	.	49.2338	46.041	2	1.5	11	.	2	3	2	3	3	1	2	3	2	2	2	2	0	2	2	3	3	3	3	2	3	2	3	3	2	0	2	2	2	3	2	3	2	1	1
10517	199409	0.0616	1	3	.	.	54.009	.	2	2	9	.	3	3	3	4	4	3	4	4	4	3	4	3	1	3	2	4	4	4	3	2	3	2	3	4	4	0	3	2	1	4	1	2	3	1	3
10518	199505	-0.5858	1	8	2	2	56.5386	54.792	3	3	4	11	3	2	3	4	3	3	2	3	3	3	3	2	0	2	2	2	3	2	3	2	2	3	3	3	2	0	2	2	2	3	2	3	2	2	2
10519	199505	1.1228	1	8	3	4	45.7167	50.7434	2.5	2.5	6	6	3	3	.	.	.	.	.	.	.	.	.	.	.	4	3	4	4	4	3	3	4	4	3	4	3	0	2	2	2	4	1	2	2	2	1
10520	199410	-0.482	2	5	2	2	58.2189	55.4249	3.5	3.5	11	8	2	2	3	3	3	3	2	3	3	2	3	2	0	1	1	2	3	1	2	2	3	4	2	3	2	0	2	2	2	3	1	2	2	2	1
10521	199503	0.8706	1	2	4	4	65.0842	61.4303	3.5	3.5	10	8	3	4	2	4	3	4	3	3	4	4	3	3	0	2	3	1	4	2	3	2	3	3	2	2	2	0	2	2	4	2	1	3	2	3	2
10522	199300	.	2	.	.	.	.	47.3462	2.5	2.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10523	199412	-0.2258	1	3	3	3	28.4646	35.7168	2	1.5	11	5	4	3	4	4	4	4	3	4	4	4	4	4	0	3	3	3	4	3	3	3	3	3	3	3	4	0	2	2	2	4	2	1	4	1	1
10524	199400	.	1	.	.	.	.	42.1587	2	1.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10525	199403	0.1986	1	6	.	.	48.2598	53.9783	3.5	3.5	6	.	2	2	4	4	4	2	2	3	3	3	4	3	0	4	4	3	4	4	4	4	3	4	4	4	4	1	1	1	.	4	1	2	1	1	2
10526	199504	-0.9138	2	8	.	.	40.0434	33.6532	2	1.5	4	.	1	1	3	3	3	2	2	3	3	1	3	2	0	1	2	2	3	2	3	2	2	3	1	3	2	0	2	2	2	4	2	2	1	2	2
10527	199409	-0.2964	2	8	.	.	50.7163	.	.	.	10	.	4	3	2	3	4	3	3	3	3	3	4	4	1	1	2	3	3	2	3	2	3	3	3	3	3	0	2	2	2	4	1	3	2	2	2
10528	199504	0.2883	1	8	3	4	40.286	47.6564	3	2.5	8	6	1	1	3	3	1	4	3	2	4	2	3	2	0	1	1	2	3	2	2	2	2	3	3	3	2	0	2	2	2	3	1	2	2	1	2
10529	199500	.	2	.	.	.	.	55.3869	4	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10530	199507	1.5003	1	8	4	4	47.5417	37.099	3	2	11	6	2	1	4	3	3	3	2	3	3	3	3	3	0	2	1	2	4	3	2	1	3	3	1	3	3	0	1	1	2	3	2	2	1	1	2
10531	199501	-0.3499	2	8	.	.	48.3921	44.04	2	1	6	.	2	2	3	3	3	2	2	3	2	2	4	4	0	3	3	4	3	3	3	2	3	3	4	3	4	0	1	1	1	4	2	4	1	1	2
10532	199502	-0.8455	2	8	2	.	48.418	.	2	2	10	8	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	3	2	2	2	3	3	3	2	0	2	3	2	2	2	3	2	1	1
10533	199500	.	1	.	.	.	.	49.5242	2.5	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10534	199411	1.2371	2	8	.	.	60.7943	57.7952	3.5	3.5	8	.	4	3	2	3	2	3	3	3	3	3	4	3	1	2	2	3	3	3	2	2	2	3	3	3	4	0	1	1	3	3	1	2	1	1	2
10535	199501	0.942	2	8	4	4	61.0587	55.5464	3.5	3.5	11	6	3	4	2	4	3	3	3	3	3	3	3	3	0	3	3	.	.	.	.	.	.	.	.	.	.	.	1	2	1	3	1	2	1	1	1
10536	199505	-0.5434	1	5	3	.	50.2118	.	1.5	1.5	2	3	3	1	4	3	2	2	4	3	3	3	2	2	0	1	1	1	1	1	1	1	1	1	2	4	4	0	2	2	2	2	2	2	2	1	1
10537	199501	-0.2289	1	5	.	.	42.0645	.	.	.	10	.	1	1	3	4	2	3	1	3	3	2	3	3	0	3	2	.	.	.	.	.	.	.	.	.	.	.	2	2	.	4	1	3	2	1	2
10538	.	.	1	.	.	.	.	49.0138	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
10540	199412	1.102	1	8	4	3	49.5278	55.1835	1.5	1.5	10	6	4	4	3	3	4	4	4	4	4	3	4	3	1	3	3	1	3	3	3	3	3	3	3	1	2	0	2	1	4	3	2	3	2	1	4
10541	199503	-0.7212	2	8	.	.	56.284	54.3212	3.5	3.5	2	.	1	1	.	.	.	.	.	.	.	.	.	.	.	1	1	.	.	.	.	.	.	.	.	.	.	.	2	2	3	3	2	2	2	2	2
10542	199312	-0.9536	2	8	2	1	45.086	44.3381	.	.	2	8	2	2	4	3	4	2	2	2	3	4	4	4	0	2	1	3	3	1	2	2	2	3	2	3	1	0	2	1	2	4	1	4	1	1	1
